Highest_Charting_Position,Number_of_Times_Charted,Song_Name,Streams,Artist,Artist_Followers,Song_ID,Genre,Release_Date,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration_(ms),Valence,Chord
4,20,GOOBA,4690955,6ix9ine,6514102,4NhDYoQTYCdWHTvlbGVgwo,hip hop,5/8/2020,70,0.611,0.688,-5.688,0.341,0.0264,0.251,178.462,132303,0.393,C#/Db
12,34,Physical,4599807,Dua Lipa,27167675,3AzjcOeAmA57TIOr9zF1ZW,pop,3/27/2020,77,0.647,0.844,-3.756,0.0457,0.0137,0.102,146.967,193829,0.746,C
194,1,Hot Stuff,4569978,"Kygo, Donna Summer",7593792,00ETaeHUQ6lops3oWU1Wrt,dance music,9/18/2020,71,0.681,0.773,-5.749,0.148,0.019,0.11,119.961,199008,0.429,F
197,1,Who's Laughing Now,4526982,Ava Max,3916979,1Pmp486RrLRkaEkE3HFHXP,pop,9/18/2020,73,0.648,0.641,-5.521,0.0389,0.00565,0.109,184.021,180348,0.505,G
91,33,Sweet but Psycho,4502853,Ava Max,3916979,7DnAm9FOTWE3cUvso43HhI,pop,9/18/2020,81,0.72,0.706,-4.719,0.0473,0.0684,0.166,133.002,187436,0.62,C#/Db
83,2,Del Mar,5698099,"Ozuna, Doja Cat, Sia",29238936,5cpJFiNwYyWwFLH0V6B3N8,latin,9/4/2020,79,0.759,0.636,-5.585,0.0369,0.0224,0.166,109.976,214507,0.536,F#/Gb
72,2,Hit Different,5049863,"SZA, The Neptunes, Pharrell Williams, Ty Dolla $ign",5888533,7Bar1kLTmsRmH6FCKKMEyU,hip hop,9/4/2020,74,0.679,0.516,-6.371,0.0452,0.199,0.0965,120.074,202008,0.716,C
65,8,Nobody's Love,4957966,Maroon 5,32279979,2ST72jD2KVe7f3fbcGyX1b,rock,6/11/2021,73,0.485,0.567,-6.456,0.0388,0.316,0.0949,93.676,211254,0.157,C#/Db
167,1,Máquina do Tempo,4938139,Matuê,3263283,5oI9blwsXC8AkTWw6wASY8,hip hop,9/10/2020,70,0.629,0.727,-4.387,0.0499,0.0647,0.138,149.978,230400,0.132,E
112,2,Fuckst mich nur ab,4898520,Bonez MC,1683006,0y8mJFmm4ogCHnfe0oTuT6,hip hop,9/10/2020,63,0.817,0.468,-10.945,0.287,0.233,0.0905,104.875,182931,0.237,C#/Db
122,29,Jangueo,4877753,"Alex Rose, Rafa Pabön",2168452,1bRpSCFv6P2OUhciByeRYR,latin,11/8/2019,74,0.861,0.678,-4.157,0.0536,0.253,0.106,103.994,259600,0.723,G#/Ab
68,13,We Paid (feat. 42 Dugg),4776686,Lil Baby,7816213,6gxKUmycQX7uyMwJcweFjp,hip hop,5/1/2020,76,0.926,0.542,-5.064,0.293,0.135,0.0877,135.14,181929,0.564,C#/Db
183,1,Ihr Hobby,4723116,"Bonez MC, Maxwell",1683006,4aZfvvgfoSfmSZpfwQYzC0,hip hop,9/10/2020,59,0.774,0.814,-6.145,0.0584,0.204,0.118,109.019,185330,0.254,A#/Bb
150,5,When I Look At You,4652583,Miley Cyrus,15778531,7ywzEdEuVG1lsjsRCGJfLy,pop,1/1/2009,63,0.459,0.545,-4.874,0.0282,0.142,0.105,137.941,248587,0.194,F#/Gb
21,29,Boss Bitch,4620838,Doja Cat,8671649,78qd8dvwea0Gosb6Fe6j3k,pop,1/23/2020,81,0.707,0.955,-4.593,0.222,0.127,0.202,125.989,134240,0.575,A#/Bb
142,4,Ain't It Different (feat. AJ Tracey & Stormzy),4602336,Headie One,328877,6NJfIydBMYrXvlaXsFxmc8,hip hop,8/20/2020,69,0.767,0.569,-6.805,0.216,0.00988,0.109,77.052,196363,0.524,E
75,14,Some Say - Felix Jaehn Remix,4598325,Nea,38111,7C1trmcQQ5n5RNy4l6ziCv,pop,1/10/2020,77,0.682,0.7,-5.591,0.0397,0.406,0.174,120.03,186878,0.637,F#/Gb
13,21,Savage Remix (feat. Beyoncé),4568308,"Beyoncé, Megan Thee Stallion",28335112,5v4GgrXPMghOnBBLmveLac,pop,4/29/2020,73,0.822,0.743,-4.772,0.28,0.016,0.127,84.459,242001,0.636,A#/Bb
115,1,Lithuania (feat. Travis Scott),5949270,Big Sean,8673345,4VLTxHOyFX5FRtkpsFm5Pc,hip hop,9/4/2020,62,0.676,0.82,-5.217,0.0554,0.0493,0.615,152.028,199250,0.618,G
157,1,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",5117128,Saweetie,1255573,5woaU1FNkqCwg6WzWiQPW5,hip hop,8/28/2020,64,0.948,0.63,-7.011,0.219,0.00647,0.0737,100.032,253569,0.425,C#/Db
91,3,Not Shy,4982232,ITZY,2384076,4ecVWqbtW6phQGpZMAyqIU,korean,8/17/2020,73,0.776,0.911,-3.08,0.131,0.155,0.268,101.027,177728,0.56,D
71,3,"The Plan - From the Motion Picture ""TENET""",4876238,Travis Scott,17732077,551xyaSJsg8hILXFq9JdST,dance music,8/22/2020,67,0.433,0.443,-10.568,0.0361,0.0922,0.117,79.903,185851,0.0363,C#/Db
152,3,ADMV,4737291,Maluma,26784251,3eJMSq78dDaFb7VvhNFnq6,latin,4/23/2020,72,0.565,0.39,-4.959,0.0556,0.817,0.126,163.781,193700,0.708,A
122,9,Alane,4668193,"Robin Schulz, Wes",2786366,2u6Jm2klS4yvAlbSHlxUwI,dance music,6/19/2020,67,0.581,0.799,-6.66,0.164,0.0419,0.11,124.002,175016,0.662,D#/Eb
82,2,THE BADDEST,4642057,"K/DA, (G)I-DLE, Wolftyla, Bea Miller, League of Legends",1245965,2V4Fx72svQRxrFvNT1eq5f,korean,8/27/2020,70,0.676,0.857,-4.368,0.0438,0.0215,0.254,149.981,162600,0.717,A#/Bb
112,10,Desce Pro Play (PA PA PA),4615520,"Mc Zaac, Anitta, Tyga",1555628,4zGtfOglDBfVUypabBwIjQ,soul,6/26/2020,68,0.935,0.71,-5.085,0.158,0.0769,0.173,100.009,168507,0.635,B
103,12,Mariposa,4593366,Peach Tree Rascals,177972,4ja2gzrNh9VNigzoXfmbwD,hip hop,8/28/2019,76,0.676,0.525,-5.88,0.028,0.617,0.356,112.011,210000,0.421,A
5,7,the 1,4587573,Taylor Swift,42227614,0Jlcvv8IykzHaSmj49uNW8,pop,7/24/2020,75,0.777,0.357,-6.942,0.0522,0.757,0.108,139.883,210252,0.172,C
11,37,RITMO (Bad Boys For Life),4585895,"Black Eyed Peas, J Balvin",5966748,6cy3ki60hLwimwIje7tALf,hip hop,10/12/2019,78,0.721,0.716,-7.037,0.0657,0.0334,0.237,104.994,221714,0.667,A#/Bb
134,6,Unterwegs,4572706,"KitschKrieg, Jamule, SFR",166517,7mrWTjhYctgEQb0lJKrVWy,hip hop,8/7/2020,68,0.88,0.607,-7.067,0.0777,0.195,0.15,126.039,233905,0.823,F#/Gb
86,8,What's Love Got to Do with It,4538382,"Kygo, Tina Turner",7593792,3Be7CLdHZpyzsVijme39cW,dance music,7/17/2020,74,0.75,0.664,-5.908,0.154,0.275,0.0632,105.023,208156,0.617,G#/Ab
148,1,Cry About It Later,5306994,Katy Perry,18936929,43WYPxyEfIxlIjNlxQGYzc,pop,4/23/2021,67,0.676,0.794,-4.78,0.0366,0.0513,0.0723,125.957,159286,0.161,D
71,12,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,4624448,Conkarah,67074,0dZpw3h6KZhcHec61qwevZ,latin,5/15/2020,70,0.824,0.854,-5.312,0.177,0.016,0.117,95.114,210329,0.896,G#/Ab
185,1,Gifted (feat. Roddy Ricch),4609169,Cordae,1492551,0mb3uDw5vfFUcZfJYFOMRu,hip hop,8/27/2020,65,0.653,0.603,-5.697,0.171,0.175,0.18,151.016,168477,0.551,F
27,36,OUT WEST (feat. Young Thug),4597001,"JACKBOYS, Travis Scott",437907,6gi6y1xwmVszDWkUqab1qw,hip hop,12/27/2019,82,0.802,0.591,-4.895,0.225,0.0104,0.196,139.864,157712,0.309,G#/Ab
174,4,Anaranjado,4575403,"Jowell & Randy, J Balvin",2919696,5iw28wvyHgj4ppOu5AdcEU,latin,7/16/2020,66,0.763,0.58,-6.196,0.144,0.0466,0.154,175.937,212011,0.608,G#/Ab
111,11,Reggaetonera,4564331,Anuel AA,18306226,6yVkakCN460KOVol9ZazjH,latin,5/29/2020,69,0.694,0.796,-4.164,0.0565,0.48,0.108,93.064,212312,0.515,F#/Gb
5,11,Sour Candy (with BLACKPINK),4556900,Lady Gaga,18585963,6R6ZoHTypt5lt68MWbzZXv,pop,5/28/2020,70,0.752,0.87,-3.812,0.0623,0.0604,0.489,120.006,157707,0.784,A
113,4,Rags2Riches 2 (feat. Lil Baby),4547965,Rod Wave,2203386,40TPiJpvwGIyvPjJMDTKfy,hip hop,8/7/2020,60,0.874,0.443,-9.628,0.241,0.147,0.124,118.004,235988,0.298,F
31,34,Bandit (with YoungBoy Never Broke Again),4514763,Juice WRLD,19102888,6Gg1gjgKi2AK4e0qzsR7sd,hip hop,10/4/2019,81,0.474,0.631,-5.884,0.343,0.0687,0.132,180.051,189323,0.425,F
117,16,PAM,4501441,"Justin Quiles, Daddy Yankee, El Alfa",2897862,0eeKDrQxjqNl5bX5VCHDcn,latin,5/1/2020,73,0.889,0.863,-3.011,0.0757,0.289,0.0798,112.953,201000,0.776,B
43,2,Lemonade,11373347,"Internet Money, Gunna, Don Toliver, NAV",412466,02kDW379Yfd5PzW5A6vuGt,hip hop,8/14/2020,82,0.799,0.66,-6.153,0.079,0.256,0.111,140.04,195429,0.471,C#/Db
145,1,Frühstück in Paris,5440253,"Capital Bra, Cro",4093115,1ddbNJwDjjmCYz1GFGYnsw,hip hop,9/17/2020,56,0.744,0.644,-5.562,0.0641,0.229,0.204,96.852,151360,0.577,G#/Ab
22,6,ON,5391018,BTS,37151476,2QyuXBcV1LJ2rq01KhreMF,korean,2/21/2020,77,0.583,0.817,-5.146,0.0987,0.118,0.338,105.936,246381,0.438,A
106,4,My Oasis (feat. Burna Boy),4887204,Sam Smith,17097317,2KoHxhRyWxJzA0VafWd5Nk,pop,7/30/2020,69,0.691,0.474,-8.742,0.0583,0.569,0.099,143.783,179917,0.381,A#/Bb
8,8,Life's A Mess (feat. Halsey),4883202,Juice WRLD,19102888,5wWAwzGp2OaaoIkwcz6wZs,hip hop,7/10/2020,74,0.63,0.446,-8.9,0.0351,0.337,0.166,143.078,202193,0.177,C#/Db
177,1,2012,4685894,"Bausa, Juju",961181,6bM4daGlfZHtKMQp8tEqVz,hip hop,8/21/2020,62,0.805,0.619,-7.907,0.0771,0.218,0.114,98.995,170200,0.476,F
11,5,august,4586236,Taylor Swift,42227614,3hUxzQpSfdDqwM3ZTFQY0K,pop,7/24/2020,76,0.532,0.623,-9.208,0.0331,0.538,0.0925,89.937,261923,0.403,F
188,1,if i were u (with Lauv),4561189,blackbear,4272745,0CF1RH8dQKuK2lQPSQw2lZ,hip hop,8/19/2020,64,0.666,0.628,-5.613,0.0623,0.144,0.189,82.992,186468,0.767,G#/Ab
37,35,Ballin' (with Roddy Ricch),4436934,Mustard,881797,3QzAOrNlsabgbMwlZt7TAY,hip hop,6/28/2019,80,0.809,0.545,-6.678,0.0735,0.392,0.151,97.008,180435,0.244,G
72,4,Stay Gold,4405338,BTS,37151476,3Ys2PYl1wyPKQIwyqhP9cQ,korean,7/14/2020,73,0.723,0.634,-5.415,0.0542,0.0892,0.0787,129.017,243267,0.582,C#/Db
186,10,I'm Yours,4391666,Jason Mraz,6167871,1EzrEOXmMH3G43AXT1y7pA,rock,5/12/2008,80,0.686,0.457,-8.322,0.0468,0.595,0.105,150.953,242187,0.718,B
136,32,Youngblood,4390823,5 Seconds of Summer,7744095,2iUXsYOEPhVqEBwsqP70rE,pop,6/15/2018,80,0.596,0.854,-5.114,0.463,0.0169,0.124,120.274,203418,0.152,G
8,5,the last great american dynasty,4389670,Taylor Swift,42227614,2Eeur20xVqfUoM3Q7EFPFt,pop,7/24/2020,71,0.686,0.662,-8.505,0.0413,0.467,0.109,147.922,230999,0.706,G
151,1,Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],5254969,Dua Lipa,27167675,0pk1hxhJLBSZZ5RKBhcwOa,pop,8/13/2020,62,0.808,0.655,-7.34,0.139,0.0373,0.208,116.029,250280,0.56,B
10,4,my tears ricochet,5111416,Taylor Swift,42227614,1MgV7FIyNxIG7WzMRJV5HC,pop,7/24/2020,71,0.456,0.263,-10.63,0.0332,0.806,0.0749,129.86,255894,0.111,C
59,6,Rags2Riches (feat. ATR Son Son),4737306,Rod Wave,2203386,0qg0GJp7HSewRCVPP4fKGk,hip hop,4/3/2020,55,0.904,0.26,-17.57,0.101,0.277,0.121,117.967,167147,0.231,F
79,13,Flex (feat. Juice WRLD),4664281,Polo G,4849204,2QqJTIlGKRLJC3onkavYEz,hip hop,5/15/2020,76,0.752,0.673,-5.792,0.153,0.0538,0.133,164.009,163902,0.35,A#/Bb
77,14,Rover (feat. DTG),4488631,S1mba,46992,4slSrbTK1sNK4I1mDYEthf,pop,3/4/2020,73,0.613,0.624,-6.66,0.206,0.496,0.283,62.948,167917,0.804,B
74,5,Only You Freestyle,4480780,"Headie One, Drake",328877,4OENnoidV0h8gJV6bhrw7r,hip hop,7/20/2020,68,0.68,0.826,-2.561,0.27,0.562,0.254,146.95,248937,0.804,F
55,4,Hallucinate,4472669,Dua Lipa,27167675,1nYeVF5vIBxMxfPoL0SIWg,pop,3/27/2020,72,0.627,0.69,-5.396,0.139,0.033,0.0742,122.053,208505,0.627,A#/Bb
100,15,El Efecto,4466143,"Rauw Alejandro, Chencho Corleone",6096559,4SJHHpKhcuXwDsCsPqshXj,latin,3/15/2019,76,0.849,0.781,-4.635,0.159,0.406,0.0801,84.041,217143,0.893,C
176,3,Coño,4462411,"Jason Derulo, Puri, Jhorrmountain",9778632,5DV4ZSCqbFv74ui3ZhimXo,pop,7/3/2020,69,0.899,0.528,-5.442,0.181,0.000554,0.105,100.037,111852,0.456,A
126,5,Jolie nana,4449437,Aya Nakamura,2953525,65RWVU6N81CeH65nu52K1U,latin,11/13/2020,69,0.813,0.64,-5.908,0.272,0.269,0.131,92.989,147076,0.488,D
189,2,Lovefool,4439790,twocolors,36369,51Of5p3lKZeOg6itfs4og4,dance music,5/8/2020,79,0.677,0.766,-6.896,0.0568,0.0219,0.129,123.062,190488,0.198,F#/Gb
17,4,invisible string,4424118,Taylor Swift,42227614,6VsvKPJ4xjVNKpI8VVZ3SV,pop,7/24/2020,71,0.653,0.452,-11.143,0.055,0.838,0.108,83.433,252881,0.45,E
118,33,Higher Love,4392936,"Kygo, Whitney Houston",7593792,6oJ6le65B3SEqPwMRNXWjY,dance music,6/28/2019,79,0.693,0.678,-7.159,0.0324,0.0151,0.101,103.952,228267,0.404,G#/Ab
185,7,Como Llora,4380308,Juanfran,117894,52zq2a71SGs3f1vJuv59ui,pop,2/7/2020,67,0.827,0.629,-3.966,0.185,0.183,0.084,88.064,187500,0.486,F#/Gb
50,22,Walk Em Down (feat. Roddy Ricch),4371370,NLE Choppa,6608815,4cSSL3YafYjM3yjgFO1vJg,hip hop,3/19/2020,74,0.867,0.744,-5.171,0.227,0.268,0.0713,84.005,173288,0.645,D
74,31,Wow.,4351784,Post Malone,33663701,7xQAfvXzm3AkraOtGPWIZg,hip hop,9/6/2019,80,0.829,0.539,-7.359,0.208,0.136,0.103,99.96,149547,0.388,B
13,3,mirrorball,5564072,Taylor Swift,42227614,0ZNU020wNYvgW84iljPkPP,pop,7/24/2020,70,0.553,0.413,-10.037,0.0334,0.687,0.0594,110.107,208978,0.379,D
15,3,seven,5459423,Taylor Swift,42227614,6KJqZcs9XDgVck7Lg9QOTC,pop,7/24/2020,69,0.596,0.488,-10.769,0.0274,0.9,0.091,94.926,208907,0.415,E
18,3,this is me trying,5128412,Taylor Swift,42227614,7kt9e9LFSpN1zQtYEl19o1,pop,7/24/2020,70,0.515,0.476,-9.843,0.0328,0.314,0.171,135.886,195097,0.412,A
24,3,betty,5112180,Taylor Swift,42227614,5kI4eCXXzyuIUXjQra0Cxi,pop,7/24/2020,71,0.593,0.377,-8.761,0.0253,0.6,0.0976,95.939,294521,0.502,C
157,1,BLIND (feat. Young Thug),5074613,DaBaby,7601122,2T5NBwKRySiCR78vVk08vr,hip hop,8/4/2020,69,0.709,0.679,-6.503,0.346,0.0115,0.0971,162.973,153467,0.754,B
20,3,illicit affairs,5053658,Taylor Swift,42227614,2NmsngXHeC1GQ9wWrzhOMf,pop,7/24/2020,70,0.559,0.31,-10.445,0.0338,0.881,0.106,119.845,190898,0.46,A#/Bb
170,1,Freak,4736059,Doja Cat,8671649,3aA6xB0tOilDDX17fIJ0Bl,pop,8/7/2020,75,0.688,0.716,-5.702,0.0385,0.0969,0.0989,116.912,284480,0.373,G
180,1,PUNANI,4625985,6ix9ine,6514102,41xKiK40e7MFu1bqcGSz1d,hip hop,8/2/2020,58,0.841,0.541,-7.121,0.229,0.0186,0.123,97.961,115255,0.42,A
50,6,Bläulich,4599408,Apache 207,1674348,2WRTnY0slmFgWcrmEr8dPj,hip hop,7/31/2020,60,0.79,0.704,-7.935,0.417,0.069,0.113,154.007,196213,0.212,A#/Bb
170,5,Never Let Me Down,4522005,"VIZE, Tom Gregory",141016,3bXiWZWR3CoZbhcsqfsMNa,dance music,4/24/2020,61,0.758,0.848,-3.84,0.0457,0.21,0.114,127.96,153149,0.706,A#/Bb
16,20,Savage,4510218,Megan Thee Stallion,4794212,55CHeLEfn5iJ0IIkgaa4si,hip hop,3/6/2020,75,0.843,0.741,-5.609,0.334,0.0252,0.096,168.983,155497,0.68,B
29,2,mad woman,6796343,Taylor Swift,42227614,2QDyYdZyhlP2fp79KZX8Bi,pop,7/24/2020,67,0.592,0.699,-8.995,0.0471,0.655,0.114,141.916,237258,0.506,D#/Eb
33,2,epiphany,6085522,Taylor Swift,42227614,08fa9LFcFBTcilB3iq2e2A,pop,7/24/2020,66,0.354,0.267,-13.69,0.0281,0.731,0.0858,94.219,289749,0.113,C#/Db
41,2,peace,5943851,Taylor Swift,42227614,7MbT4I8qGntX4fMdqMQgke,pop,7/24/2020,67,0.647,0.272,-12.906,0.0916,0.918,0.0918,150.044,234000,0.339,F
140,1,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),5768616,A$AP Ferg,3037935,13v5IXnvO2BccWwOx5rb4s,hip hop,9/25/2020,61,0.808,0.676,-4.902,0.223,0.0618,0.11,144.018,144973,0.0763,E
141,1,Sie ruft,5752169,Apache 207,1674348,4CyCHkhRsDXUeP5K4Y3xjU,hip hop,7/31/2020,59,0.819,0.507,-7.336,0.0881,0.482,0.105,130.009,152013,0.634,C#/Db
144,1,Tilidin Weg,5674945,Bonez MC,1683006,7idxewQZ24F0gQy2EWE6Ug,hip hop,9/10/2020,60,0.882,0.526,-8.553,0.237,0.118,0.0835,109.075,180950,0.182,A#/Bb
149,1,Over Your Head,5534361,"Future, Lil Uzi Vert",10491105,0Tcw8w9pvPrZoORgxsNASW,hip hop,7/31/2020,59,0.773,0.742,-5.453,0.162,0.00198,0.558,148.949,186843,0.35,F
47,2,hoax,5375944,Taylor Swift,42227614,6MWoRt97mnSTXZhu3ggi9C,pop,7/24/2020,66,0.662,0.181,-15.065,0.0415,0.966,0.133,118.819,220043,0.429,G#/Ab
25,4,Blood On My Jeans,4978899,Juice WRLD,19102888,0fCwrjKfWxF3xQhZrYUw4T,hip hop,7/10/2020,73,0.868,0.55,-6.417,0.226,0.183,0.109,117.943,154767,0.464,F#/Gb
171,1,Narrow Road (feat. Lil Baby),4828004,NLE Choppa,3372385,3GZd1aDsgKL71Kt3VIp0hc,hip hop,7/30/2020,64,0.614,0.553,-8.225,0.169,0.0306,0.203,159.999,240297,0.161,G
26,20,Amarillo,4695091,J Balvin,29067437,6zEgnpM0qYmHLDnh8WPejL,latin,3/19/2020,73,0.641,0.857,-5.725,0.301,0.013,0.0695,122.728,157733,0.961,C#/Db
179,3,Singapur,4661170,"El Alfa, Chael Produciendo",1779640,4QfZYDhGZc0T2RDvGiI69E,latin,5/15/2020,69,0.853,0.909,-2.473,0.229,0.0522,0.129,112.987,178407,0.803,G
42,24,Tattoo,4588064,Rauw Alejandro,6096559,4ZRrLHqzhGRXYj2qcB4s5S,latin,7/9/2020,78,0.848,0.637,-5.132,0.156,0.0413,0.0521,96.988,222680,0.698,A
86,5,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",4583475,Ty Dolla $ign,3866304,3Q5cLvkKsHJvYltf8k7HkO,jazz,10/22/2020,71,0.818,0.598,-5.948,0.113,0.0573,0.634,111.052,231618,0.331,A#/Bb
33,30,Morado,4561936,J Balvin,29067437,3mQ6SLdxxaL52Yte7KF2Ks,latin,1/9/2020,71,0.881,0.696,-3.838,0.0797,0.137,0.0927,97.002,200667,0.781,B
82,1,Lion King On Ice,8293983,J. Cole,14103694,1ZvBVbsaNqHEP6ymXaPGlj,hip hop,7/22/2020,64,0.732,0.663,-7.616,0.192,0.0819,0.115,139.964,210587,0.227,F#/Gb
147,1,Andere Welt,5600868,"Capital Bra, Clueso, KC Rebell",4093115,5PAAUJTKLT0nCmHUlLdPXb,hip hop,7/23/2020,60,0.692,0.764,-5.233,0.113,0.574,0.106,84.029,189686,0.564,F
163,1,TELL ME WHY,5056986,The Kid LAROI,2238190,3jlxX3VXPiY3lvBBbppQD3,hip hop,7/24/2020,71,0.6,0.723,-4.928,0.158,0.109,0.167,149.881,195268,0.463,F#/Gb
37,3,Stay High,5047752,Juice WRLD,19102888,21CkzgKCBCq5V4XKjiGSIj,hip hop,7/10/2020,75,0.745,0.5,-6.184,0.135,0.439,0.0943,76.968,168685,0.433,G#/Ab
161,2,What Makes You Beautiful,4966428,One Direction,22536304,4cluDES4hQEUhmXj6TXkSo,pop,5/25/2012,82,0.726,0.787,-2.494,0.0737,0.009,0.0596,124.99,199987,0.888,E
174,1,Shit Changed,4823401,"Ufo361, Sonus030",1700759,6du77YHyGWoFjbuHCFBHU3,hip hop,10/2/2020,52,0.824,0.528,-9.236,0.175,0.144,0.104,157.005,183839,0.32,A
35,6,Tell Me U Luv Me (with Trippie Redd),4798078,Juice WRLD,19102888,5JAYDuLRkODlVt6dgoalKk,hip hop,7/10/2020,72,0.66,0.76,-5.726,0.0787,0.291,0.632,127.984,180129,0.394,D
27,3,Bad Energy,4761155,Juice WRLD,19102888,7d94IqWX2UmSKMGUYSGFJG,hip hop,7/10/2020,72,0.654,0.452,-6.36,0.0439,0.17,0.114,138.034,186749,0.532,G
24,3,Titanic,4687464,Juice WRLD,19102888,1YM6c2sxbf2Jacl9IFgn4I,hip hop,7/10/2020,71,0.567,0.545,-6.668,0.0448,0.168,0.112,174.146,176650,0.234,C#/Db
31,20,Skechers,4669248,DripReport,92356,2alc8VZAzDgdAsL2QMk3hu,hip hop,1/12/2020,73,0.903,0.327,-9.727,0.0877,0.26,0.108,100.008,106000,0.274,C#/Db
47,7,The Bigger Picture,4629083,Lil Baby,7816213,44gRhRi2OhEf7moAUj6MD1,hip hop,6/12/2020,70,0.59,0.618,-5.756,0.334,0.0127,0.244,96.459,252729,0.153,C#/Db
195,1,Story of My Life,4628772,One Direction,22536304,4nVBt6MZDDP6tRVdQTgxJg,pop,11/25/2013,81,0.6,0.663,-5.802,0.0477,0.225,0.119,121.07,245493,0.286,D#/Eb
196,1,Hit My Line,4621205,Logic,5449291,24FR8mXTaiGZPrxnkf1kcP,hip hop,7/24/2020,60,0.62,0.786,-5.22,0.167,0.143,0.46,164.057,265191,0.679,A
10,2,Party Girl (Remix),15129295,"StaySolidRocky, Lil Uzi Vert",150587,0XkmeG97T4mtYlWRJcrxec,hip hop,7/10/2020,62,0.752,0.375,-10.157,0.204,0.533,0.175,129.995,147673,0.591,F#/Gb
43,2,Up Up And Away,6229316,Juice WRLD,19102888,7pbg3ABlAZv2NiIdKbBBFm,hip hop,7/10/2020,72,0.661,0.665,-6.356,0.053,0.538,0.0981,75.059,147548,0.486,E
46,2,Man Of The Year,6223001,Juice WRLD,19102888,7AvprzMsRJpybaalckaT8c,hip hop,7/10/2020,73,0.621,0.695,-5.124,0.0911,0.00584,0.086,173.966,136408,0.298,E
36,2,Fighting Demons,5946573,Juice WRLD,19102888,0440JCJyIAmINA8KcYgFb5,hip hop,7/10/2020,70,0.707,0.67,-6.328,0.257,0.0813,0.098,163.099,200629,0.235,G
49,2,Can't Die,5777859,Juice WRLD,19102888,4PPLJAEYBSOcnzr9TZoqf9,hip hop,7/10/2020,71,0.652,0.671,-5.89,0.0756,0.0222,0.107,84.008,182922,0.274,D
44,2,Screw Juice,5394197,Juice WRLD,19102888,4F6YLjakjqWFTgC5qfEwPQ,hip hop,7/10/2020,69,0.595,0.528,-7.371,0.0935,0.082,0.142,150.075,179464,0.515,F
129,4,Past Life (with Selena Gomez),5228433,Trevor Daniel,632097,7MN8RYSofZsFROBlEOAzXq,hip hop,6/26/2020,47,0.575,0.543,-5.062,0.0529,0.102,0.176,159.905,186480,0.283,D#/Eb
45,2,I Want It,5137482,Juice WRLD,19102888,2SVx3uds6jTWALFxevIWMA,hip hop,7/10/2020,69,0.288,0.638,-6.935,0.0779,0.133,0.14,66.424,173114,0.147,E
56,30,Ransom,5097394,Lil Tecca,4022792,1lOe9qE0vR9zwWQAOk6CoO,hip hop,8/30/2019,80,0.745,0.642,-6.257,0.287,0.0204,0.0658,179.974,131240,0.226,G
49,23,Diosa,4868180,Myke Towers,6161098,3JHpk0DOTOzyh0777JFAky,latin,1/24/2020,74,0.801,0.745,-3.733,0.063,0.398,0.153,104.965,214013,0.245,F#/Gb
169,1,Never Know (feat. SHIRIN DAVID),4803071,Luciano,942380,5Hkj1XjMJv5QCGc9NwZm6z,hip hop,7/16/2020,60,0.874,0.542,-7.064,0.344,0.0621,0.181,142.016,196933,0.481,A#/Bb
5,21,La Difícil,4727554,Bad Bunny,36177712,6NfrH0ANGmgBXyxgV2PeXt,latin,2/29/2020,78,0.685,0.848,-4.561,0.0858,0.0861,0.0783,179.87,163084,0.761,G#/Ab
20,6,TROLLZ (with Nicki Minaj),4700152,6ix9ine,6514102,3dVvWnj4D8JGkKvo6Hucso,hip hop,6/12/2020,65,0.744,0.422,-8.946,0.294,0.0319,0.11,180.006,202667,0.493,C#/Db
44,30,Old Town Road - Remix,4643817,"Lil Nas X, Billy Ray Cyrus",5488666,2YpeDb67231RjR0MgVLzsG,hip hop,6/21/2019,81,0.878,0.619,-5.56,0.102,0.0533,0.113,136.041,157067,0.639,F#/Gb
67,2,The Adventures of Moon Man & Slim Shady (with Eminem),4639929,Kid Cudi,5002317,38iBrrbbXyWaSPkmuDNgjZ,hip hop,7/10/2020,67,0.88,0.787,-5.189,0.118,0.226,0.12,113.018,264834,0.588,G#/Ab
25,30,China,4627026,"Anuel AA, Daddy Yankee, KAROL G, Ozuna, J Balvin",18306226,2ksOAxtIxY8yElEWw8RhgK,latin,7/19/2019,77,0.786,0.808,-3.702,0.0882,0.0846,0.0822,105.027,301714,0.609,G
29,30,Hola - Remix,4617726,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",3600989,5stPVcRqb4qixbafP9e8lt,latin,11/1/2019,77,0.654,0.672,-5.98,0.311,0.471,0.0781,181.857,249520,0.343,C
6,23,Ignorantes,4613982,"Bad Bunny, Sech",36177712,3wYRLYuO1M88d8woWUIxct,latin,2/14/2020,74,0.85,0.536,-5.161,0.0599,0.267,0.0996,96.029,210607,0.505,C#/Db
2,29,Yummy,4599349,Justin Bieber,48544923,41L3O37CECZt3N7ziG2z7l,pop,1/3/2020,72,0.687,0.514,-6.612,0.0897,0.366,0.116,145.921,210427,0.494,A
